VerkaufsID,KundenID,ProduktID,Datum,Menge,Region,Land,Supportanfrage,Retoure,Kampagne
V01458,K0198,P001,2021-04-19,5,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V01459,K0143,P007,2025-04-08,6,Katalonien,Spanien,Ja,Nein,Smart Home Days
V01460,K0182,P005,2021-11-02,10,Berlin,Deutschland,Ja,Nein,Spring Cleaning
V01461,K0016,P003,2022-08-14,1,London,Großbritannien,Ja,Nein,Summer Tech
V01462,K0001,P003,2025-04-29,4,Bayern,Deutschland,Nein,Nein,Winter Deals
V01463,K0082,P005,2023-07-22,8,Berlin,Deutschland,Nein,Nein,Smart Home Days
V01464,K0068,P007,2022-08-12,5,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V01465,K0038,P005,2023-02-06,6,Katalonien,Spanien,Nein,Nein,AI Everywhere
V01466,K0090,P006,2021-07-18,5,Hamburg,Deutschland,Ja,Ja,UK Launch
V01467,K0196,P006,2025-02-21,2,Île-de-France,Frankreich,Ja,Ja,Frühjahr 2025
V01468,K0039,P007,2024-06-05,4,Nordholland,Niederlande,Nein,Ja,UK Launch
V01469,K0113,P002,2021-02-13,1,NRW,Deutschland,Nein,Nein,Printemps Tech
V01470,K0162,P006,2024-11-26,3,Lombardei,Italien,Nein,Nein,Winter Deals
V01471,K0166,P006,2025-01-30,4,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V01472,K0167,P007,2021-04-15,7,Katalonien,Spanien,Nein,Nein,AI Everywhere
V01473,K0007,P003,2024-04-07,4,NRW,Deutschland,Nein,Nein,Urban Gardening
V01474,K0126,P002,2021-05-13,5,London,Großbritannien,Nein,Nein,Urban Gardening
V01475,K0104,P004,2024-08-08,6,Bayern,Deutschland,Nein,Nein,UK Launch
V01476,K0064,P001,2023-05-05,4,Katalonien,Spanien,Nein,Nein,Smart Home Days
V01477,K0022,P004,2021-02-11,8,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V01478,K0131,P006,2021-01-21,2,Île-de-France,Frankreich,Nein,Nein,UK Launch
V01479,K0118,P001,2023-09-29,10,Lombardei,Italien,Nein,Nein,Smart Home Days
V01480,K0093,P001,2021-06-27,3,Berlin,Deutschland,Nein,Nein,Business Boost
V01481,K0179,P001,2021-12-08,9,Bayern,Deutschland,Nein,Ja,Printemps Tech
V01482,K0036,P004,2024-05-26,7,Île-de-France,Frankreich,Nein,Ja,Smart Home Days
V01483,K0116,P007,2024-08-12,10,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V01484,K0154,P006,2022-03-19,2,Hamburg,Deutschland,Nein,Nein,AI Everywhere
V01485,K0124,P002,2025-05-01,3,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V01486,K0189,P006,2023-06-18,6,Katalonien,Spanien,Ja,Nein,Summer Tech
V01487,K0143,P006,2022-06-24,7,Katalonien,Spanien,Nein,Nein,UK Launch
V01488,K0053,P006,2022-11-18,10,London,Großbritannien,Nein,Nein,Summer Tech
V01489,K0134,P001,2024-12-18,10,Wien,Österreich,Nein,Nein,UK Launch
V01490,K0077,P002,2021-06-10,1,Wien,Österreich,Nein,Nein,Smart Home Days
V01491,K0178,P007,2023-11-11,7,Wien,Österreich,Nein,Nein,AI Everywhere
V01492,K0194,P002,2023-06-12,2,Bayern,Deutschland,Ja,Nein,Frühjahr 2025
V01493,K0082,P002,2022-08-28,10,Berlin,Deutschland,Ja,Nein,Spring Cleaning
V01494,K0157,P007,2025-03-03,7,Île-de-France,Frankreich,Ja,Nein,Business Boost
V01495,K0017,P006,2021-07-02,5,Lombardei,Italien,Nein,Nein,Spring Cleaning
V01496,K0092,P001,2024-09-13,8,Hamburg,Deutschland,Nein,Nein,Summer Tech
V01497,K0119,P006,2025-05-24,5,Katalonien,Spanien,Nein,Nein,UK Launch
V01498,K0090,P001,2022-07-16,7,Hamburg,Deutschland,Nein,Nein,Winter Deals
V01499,K0078,P007,2023-03-17,8,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V01500,K0043,P005,2024-11-10,5,Lombardei,Italien,Nein,Ja,Frühjahr 2025
V01501,K0154,P003,2023-03-11,3,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V01502,K0153,P006,2022-07-20,2,Lombardei,Italien,Ja,Nein,AI Everywhere
V01503,K0179,P007,2024-06-29,10,Bayern,Deutschland,Nein,Nein,UK Launch
V01504,K0151,P003,2024-10-05,3,NRW,Deutschland,Nein,Nein,Business Boost
V01505,K0018,P004,2023-01-05,9,Lombardei,Italien,Nein,Nein,Smart Home Days
V01506,K0033,P006,2023-09-01,2,Berlin,Deutschland,Nein,Nein,Smart Home Days
V01507,K0086,P005,2025-05-14,7,Katalonien,Spanien,Nein,Nein,Printemps Tech
V01508,K0166,P002,2024-06-26,7,Hamburg,Deutschland,Ja,Nein,Winter Deals
V01509,K0038,P004,2023-03-25,3,Katalonien,Spanien,Ja,Nein,Urban Gardening
V01510,K0111,P003,2021-07-30,6,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V01511,K0152,P004,2024-05-01,10,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V01512,K0003,P003,2024-01-25,10,London,Großbritannien,Nein,Nein,UK Launch
V01513,K0051,P006,2022-08-28,10,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V01514,K0018,P006,2022-10-18,2,Lombardei,Italien,Nein,Nein,Business Boost
V01515,K0095,P002,2023-08-11,5,NRW,Deutschland,Nein,Nein,AI Everywhere
V01516,K0022,P003,2022-10-24,5,Katalonien,Spanien,Nein,Nein,UK Launch
V01517,K0185,P005,2022-11-23,10,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V01518,K0153,P003,2025-04-26,9,Lombardei,Italien,Nein,Nein,Urban Gardening
V01519,K0174,P004,2021-03-03,5,Nordholland,Niederlande,Nein,Nein,Winter Deals
V01520,K0181,P001,2021-02-05,9,Bayern,Deutschland,Ja,Nein,Spring Cleaning
V01521,K0188,P007,2024-01-20,8,Hamburg,Deutschland,Nein,Nein,UK Launch
V01522,K0183,P006,2021-12-28,5,Lombardei,Italien,Ja,Nein,AI Everywhere
V01523,K0145,P002,2021-08-20,5,Hamburg,Deutschland,Nein,Nein,Business Boost
V01524,K0041,P007,2024-01-16,8,Wien,Österreich,Nein,Ja,Urban Gardening
V01525,K0107,P004,2023-04-19,1,Lombardei,Italien,Nein,Nein,Smart Home Days
V01526,K0173,P007,2023-07-13,7,Lombardei,Italien,Ja,Nein,Urban Gardening
V01527,K0115,P003,2022-03-21,2,London,Großbritannien,Nein,Nein,UK Launch
V01528,K0181,P004,2024-04-29,6,Bayern,Deutschland,Nein,Nein,Business Boost
V01529,K0061,P006,2023-12-27,6,Hamburg,Deutschland,Ja,Nein,Frühjahr 2025
V01530,K0112,P004,2025-02-24,1,Katalonien,Spanien,Nein,Nein,Summer Tech
V01531,K0056,P005,2025-06-11,6,Nordholland,Niederlande,Nein,Ja,UK Launch
V01532,K0041,P005,2022-04-12,10,Wien,Österreich,Nein,Nein,Frühjahr 2025
V01533,K0099,P003,2021-09-21,10,Wien,Österreich,Ja,Nein,AI Everywhere
V01534,K0003,P007,2021-07-28,2,London,Großbritannien,Ja,Nein,Frühjahr 2025
V01535,K0086,P005,2022-08-22,10,Katalonien,Spanien,Nein,Nein,UK Launch
V01536,K0025,P004,2025-05-02,4,Île-de-France,Frankreich,Ja,Nein,AI Everywhere
V01537,K0014,P003,2023-06-13,3,Wien,Österreich,Ja,Nein,Smart Home Days
V01538,K0020,P001,2025-07-03,5,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V01539,K0163,P001,2024-04-01,2,London,Großbritannien,Nein,Nein,Printemps Tech
V01540,K0133,P005,2021-02-09,4,NRW,Deutschland,Ja,Nein,Urban Gardening
V01541,K0021,P006,2025-03-24,4,Berlin,Deutschland,Ja,Ja,Winter Deals
V01542,K0122,P001,2023-01-02,10,Lombardei,Italien,Nein,Nein,Business Boost
V01543,K0149,P007,2024-06-11,3,Lombardei,Italien,Nein,Nein,Spring Cleaning
V01544,K0059,P003,2021-06-11,7,Nordholland,Niederlande,Nein,Nein,UK Launch
V01545,K0161,P004,2022-08-04,5,Berlin,Deutschland,Ja,Nein,Winter Deals
V01546,K0107,P006,2023-06-19,3,Lombardei,Italien,Nein,Nein,UK Launch
V01547,K0108,P006,2021-11-11,7,Wien,Österreich,Ja,Nein,Winter Deals
V01548,K0167,P002,2023-10-20,2,Katalonien,Spanien,Nein,Nein,Business Boost
V01549,K0015,P001,2021-02-25,10,Île-de-France,Frankreich,Nein,Nein,Smart Home Days
V01550,K0010,P005,2022-07-06,4,Île-de-France,Frankreich,Nein,Nein,Frühjahr 2025
V01551,K0135,P001,2021-10-22,2,Nordholland,Niederlande,Nein,Nein,Frühjahr 2025
V01552,K0088,P007,2023-02-14,8,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V01553,K0150,P004,2024-04-23,1,Bayern,Deutschland,Nein,Nein,Urban Gardening
V01554,K0179,P004,2021-03-23,8,Bayern,Deutschland,Nein,Ja,Frühjahr 2025
V01555,K0012,P001,2025-05-06,5,London,Großbritannien,Nein,Nein,Printemps Tech
V01556,K0068,P002,2024-03-15,10,Katalonien,Spanien,Ja,Nein,Summer Tech
V01557,K0039,P004,2022-10-28,6,Nordholland,Niederlande,Nein,Nein,Winter Deals
V01558,K0183,P005,2022-03-18,1,Lombardei,Italien,Nein,Nein,Spring Cleaning
V01559,K0156,P006,2021-03-28,7,Katalonien,Spanien,Nein,Nein,AI Everywhere
V01560,K0044,P005,2024-01-04,7,Berlin,Deutschland,Nein,Nein,Summer Tech
V01561,K0148,P007,2021-07-05,9,London,Großbritannien,Nein,Nein,Business Boost
V01562,K0199,P007,2021-06-12,4,Katalonien,Spanien,Nein,Nein,UK Launch
V01563,K0083,P002,2021-10-04,4,London,Großbritannien,Ja,Nein,Urban Gardening
V01564,K0139,P005,2023-10-15,10,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V01565,K0195,P003,2021-05-28,6,Bayern,Deutschland,Nein,Nein,Summer Tech
V01566,K0168,P007,2021-08-23,9,Nordholland,Niederlande,Nein,Nein,Urban Gardening
V01567,K0173,P005,2025-07-04,5,Lombardei,Italien,Nein,Nein,AI Everywhere
V01568,K0048,P003,2023-03-11,5,Wien,Österreich,Nein,Nein,Smart Home Days
V01569,K0088,P007,2024-07-09,2,Lombardei,Italien,Nein,Nein,Summer Tech
V01570,K0187,P001,2023-01-05,5,London,Großbritannien,Nein,Nein,Printemps Tech
V01571,K0027,P002,2021-07-09,3,Berlin,Deutschland,Nein,Nein,Urban Gardening
V01572,K0175,P001,2021-04-08,7,NRW,Deutschland,Nein,Nein,Spring Cleaning
V01573,K0078,P001,2022-04-15,9,Hamburg,Deutschland,Ja,Nein,Summer Tech
V01574,K0188,P002,2025-04-21,8,Hamburg,Deutschland,Nein,Nein,Business Boost
V01575,K0181,P002,2023-06-07,9,Bayern,Deutschland,Nein,Ja,Summer Tech
V01576,K0173,P006,2022-08-12,4,Lombardei,Italien,Nein,Nein,Business Boost
V01577,K0075,P005,2022-11-11,2,Katalonien,Spanien,Nein,Nein,UK Launch
V01578,K0033,P003,2024-10-16,6,Berlin,Deutschland,Ja,Nein,Smart Home Days
V01579,K0060,P004,2022-01-27,4,Île-de-France,Frankreich,Ja,Nein,Urban Gardening
V01580,K0140,P004,2022-12-08,4,Île-de-France,Frankreich,Nein,Nein,Urban Gardening
V01581,K0072,P005,2021-05-25,8,London,Großbritannien,Nein,Nein,AI Everywhere
V01582,K0147,P005,2023-07-14,3,Bayern,Deutschland,Nein,Nein,Smart Home Days
V01583,K0098,P004,2022-11-16,7,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V01584,K0128,P004,2021-01-14,9,Katalonien,Spanien,Nein,Nein,UK Launch
V01585,K0019,P003,2021-12-23,9,Berlin,Deutschland,Nein,Nein,UK Launch
V01586,K0168,P003,2022-01-06,1,Nordholland,Niederlande,Ja,Nein,AI Everywhere
V01587,K0041,P007,2024-07-16,9,Wien,Österreich,Nein,Nein,UK Launch
V01588,K0089,P003,2023-10-14,6,NRW,Deutschland,Ja,Nein,UK Launch
V01589,K0011,P003,2024-08-21,2,Bayern,Deutschland,Ja,Nein,Spring Cleaning
V01590,K0073,P005,2024-11-14,10,Lombardei,Italien,Nein,Nein,Winter Deals
V01591,K0122,P003,2024-06-15,7,Lombardei,Italien,Nein,Nein,Summer Tech
V01592,K0025,P002,2024-05-05,8,Île-de-France,Frankreich,Ja,Nein,Business Boost
V01593,K0166,P004,2022-04-28,7,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V01594,K0187,P002,2021-06-24,6,London,Großbritannien,Ja,Nein,Smart Home Days
V01595,K0031,P005,2021-09-28,10,Wien,Österreich,Nein,Nein,Summer Tech
V01596,K0190,P005,2024-08-08,5,London,Großbritannien,Nein,Nein,Spring Cleaning
V01597,K0037,P001,2021-03-19,8,Berlin,Deutschland,Nein,Nein,Smart Home Days
V01598,K0171,P002,2024-10-23,8,NRW,Deutschland,Nein,Nein,Urban Gardening
V01599,K0027,P007,2022-12-08,1,Berlin,Deutschland,Ja,Nein,Frühjahr 2025
V01600,K0165,P004,2024-02-07,8,Wien,Österreich,Nein,Nein,Spring Cleaning
V01601,K0019,P001,2024-11-13,7,Berlin,Deutschland,Nein,Nein,Summer Tech
V01602,K0087,P005,2025-02-15,2,NRW,Deutschland,Ja,Nein,Printemps Tech
V01603,K0034,P007,2021-11-23,4,London,Großbritannien,Nein,Nein,Smart Home Days
V01604,K0039,P004,2024-12-05,5,Nordholland,Niederlande,Ja,Nein,Winter Deals
V01605,K0088,P002,2025-02-26,2,Lombardei,Italien,Nein,Nein,Smart Home Days
V01606,K0004,P003,2023-07-27,6,NRW,Deutschland,Nein,Nein,Business Boost
V01607,K0020,P005,2025-02-26,7,Hamburg,Deutschland,Ja,Ja,AI Everywhere
V01608,K0197,P004,2022-07-19,10,London,Großbritannien,Nein,Nein,Summer Tech
V01609,K0018,P005,2024-12-30,9,Lombardei,Italien,Nein,Nein,Business Boost
V01610,K0089,P001,2022-09-30,1,NRW,Deutschland,Ja,Nein,UK Launch
V01611,K0081,P004,2021-03-07,4,Bayern,Deutschland,Nein,Nein,Winter Deals
V01612,K0058,P001,2023-03-30,2,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V01613,K0176,P002,2024-07-18,4,Bayern,Deutschland,Nein,Ja,Summer Tech
V01614,K0006,P007,2023-06-27,10,Île-de-France,Frankreich,Nein,Nein,Winter Deals
V01615,K0107,P005,2021-07-30,5,Lombardei,Italien,Nein,Ja,Frühjahr 2025
V01616,K0186,P004,2021-09-28,5,London,Großbritannien,Nein,Nein,Business Boost
V01617,K0080,P007,2023-01-24,4,Berlin,Deutschland,Ja,Nein,Urban Gardening
V01618,K0124,P001,2021-03-09,3,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V01619,K0127,P007,2024-10-20,3,Wien,Österreich,Nein,Nein,Frühjahr 2025
V01620,K0061,P004,2023-02-11,7,Hamburg,Deutschland,Nein,Nein,Winter Deals
V01621,K0153,P007,2021-10-08,8,Lombardei,Italien,Ja,Nein,Winter Deals
V01622,K0191,P003,2023-10-07,3,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V01623,K0177,P001,2024-06-20,6,Wien,Österreich,Nein,Ja,Summer Tech
V01624,K0019,P006,2021-09-27,6,Berlin,Deutschland,Nein,Nein,Spring Cleaning
V01625,K0009,P004,2023-10-04,7,Berlin,Deutschland,Nein,Ja,Winter Deals
V01626,K0074,P005,2022-06-02,6,NRW,Deutschland,Nein,Nein,Summer Tech
V01627,K0118,P007,2022-07-21,7,Lombardei,Italien,Nein,Nein,Business Boost
V01628,K0055,P004,2024-05-23,6,NRW,Deutschland,Nein,Nein,Printemps Tech
V01629,K0055,P004,2022-08-20,8,NRW,Deutschland,Nein,Nein,AI Everywhere
V01630,K0187,P005,2023-09-01,9,London,Großbritannien,Nein,Nein,UK Launch
V01631,K0025,P006,2022-01-13,9,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V01632,K0168,P006,2024-03-30,7,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V01633,K0126,P006,2022-12-03,8,London,Großbritannien,Nein,Nein,AI Everywhere
V01634,K0163,P001,2023-05-20,7,London,Großbritannien,Nein,Nein,Frühjahr 2025
V01635,K0167,P007,2022-07-31,6,Katalonien,Spanien,Nein,Nein,AI Everywhere
V01636,K0088,P003,2022-06-06,5,Lombardei,Italien,Nein,Nein,Frühjahr 2025
V01637,K0128,P001,2021-05-18,8,Katalonien,Spanien,Nein,Nein,Urban Gardening
V01638,K0093,P006,2023-02-04,9,Berlin,Deutschland,Nein,Nein,AI Everywhere
V01639,K0029,P007,2023-01-07,5,Nordholland,Niederlande,Nein,Nein,Urban Gardening
V01640,K0136,P001,2023-11-27,6,Wien,Österreich,Nein,Nein,Smart Home Days
V01641,K0184,P003,2021-01-02,10,NRW,Deutschland,Ja,Nein,Smart Home Days
V01642,K0192,P006,2022-07-23,1,Berlin,Deutschland,Nein,Nein,Printemps Tech
V01643,K0015,P007,2022-10-02,3,Île-de-France,Frankreich,Ja,Nein,Business Boost
V01644,K0096,P002,2024-02-11,1,NRW,Deutschland,Nein,Nein,Spring Cleaning
V01645,K0077,P002,2024-02-01,7,Wien,Österreich,Ja,Nein,Urban Gardening
V01646,K0014,P006,2022-12-30,6,Wien,Österreich,Nein,Nein,Frühjahr 2025
V01647,K0036,P007,2021-07-18,2,Île-de-France,Frankreich,Nein,Nein,Printemps Tech
V01648,K0153,P002,2025-05-26,1,Lombardei,Italien,Ja,Nein,Printemps Tech
V01649,K0063,P007,2021-07-01,8,Bayern,Deutschland,Nein,Nein,Frühjahr 2025
V01650,K0044,P001,2023-02-13,4,Berlin,Deutschland,Nein,Ja,Smart Home Days
V01651,K0008,P002,2025-03-31,8,Bayern,Deutschland,Nein,Nein,Summer Tech
V01652,K0194,P007,2024-02-23,2,Bayern,Deutschland,Nein,Nein,Smart Home Days
V01653,K0164,P001,2021-10-26,1,Hamburg,Deutschland,Nein,Nein,Urban Gardening
V01654,K0089,P004,2021-10-06,9,NRW,Deutschland,Nein,Nein,Smart Home Days
V01655,K0191,P003,2021-06-15,5,Hamburg,Deutschland,Nein,Nein,Smart Home Days
V01656,K0020,P002,2021-06-07,5,Hamburg,Deutschland,Nein,Nein,Winter Deals
V01657,K0108,P002,2021-04-29,2,Wien,Österreich,Ja,Nein,Winter Deals
V01658,K0133,P005,2021-06-25,5,NRW,Deutschland,Ja,Nein,Urban Gardening
V01659,K0197,P006,2022-12-01,8,London,Großbritannien,Nein,Nein,Printemps Tech
V01660,K0195,P003,2024-04-16,3,Bayern,Deutschland,Nein,Nein,AI Everywhere
V01661,K0126,P005,2023-12-22,3,London,Großbritannien,Nein,Nein,UK Launch
V01662,K0102,P001,2025-03-25,4,NRW,Deutschland,Nein,Nein,Spring Cleaning
V01663,K0179,P006,2024-02-11,1,Bayern,Deutschland,Nein,Nein,UK Launch
V01664,K0053,P005,2023-07-17,10,London,Großbritannien,Nein,Nein,Printemps Tech
V01665,K0122,P004,2021-08-29,5,Lombardei,Italien,Ja,Nein,Smart Home Days
V01666,K0072,P005,2022-10-24,9,London,Großbritannien,Nein,Nein,Urban Gardening
V01667,K0064,P001,2021-08-26,5,Katalonien,Spanien,Nein,Nein,Smart Home Days
V01668,K0081,P006,2022-10-01,7,Bayern,Deutschland,Nein,Nein,Printemps Tech
V01669,K0153,P003,2022-04-26,8,Lombardei,Italien,Ja,Nein,Frühjahr 2025
V01670,K0028,P005,2024-08-04,4,London,Großbritannien,Nein,Nein,Smart Home Days
V01671,K0108,P003,2021-06-07,7,Wien,Österreich,Nein,Nein,Printemps Tech
V01672,K0072,P004,2024-08-12,7,London,Großbritannien,Nein,Ja,Summer Tech
V01673,K0101,P007,2022-02-24,2,NRW,Deutschland,Nein,Nein,UK Launch
V01674,K0177,P004,2023-02-10,2,Wien,Österreich,Ja,Nein,Business Boost
V01675,K0186,P006,2021-02-24,7,London,Großbritannien,Nein,Nein,Printemps Tech
V01676,K0033,P001,2022-04-21,6,Berlin,Deutschland,Ja,Nein,Summer Tech
V01677,K0068,P006,2024-06-28,7,Katalonien,Spanien,Nein,Nein,UK Launch
V01678,K0181,P004,2023-04-08,2,Bayern,Deutschland,Nein,Ja,AI Everywhere
V01679,K0105,P005,2021-03-22,4,Berlin,Deutschland,Ja,Nein,AI Everywhere
V01680,K0045,P006,2024-06-07,9,Berlin,Deutschland,Nein,Nein,AI Everywhere
V01681,K0006,P001,2025-02-16,5,Île-de-France,Frankreich,Nein,Nein,Business Boost
V01682,K0166,P004,2024-01-13,5,Hamburg,Deutschland,Ja,Nein,Frühjahr 2025
V01683,K0061,P007,2023-05-08,2,Hamburg,Deutschland,Nein,Nein,UK Launch
V01684,K0185,P007,2025-01-09,6,Hamburg,Deutschland,Nein,Nein,Business Boost
V01685,K0059,P006,2024-08-20,8,Nordholland,Niederlande,Nein,Nein,Spring Cleaning
V01686,K0145,P004,2022-11-28,5,Hamburg,Deutschland,Ja,Nein,Printemps Tech
V01687,K0070,P001,2024-05-22,3,Berlin,Deutschland,Nein,Nein,Business Boost
V01688,K0081,P007,2021-10-03,7,Bayern,Deutschland,Nein,Nein,Smart Home Days
V01689,K0078,P001,2024-01-25,3,Hamburg,Deutschland,Nein,Nein,Business Boost
V01690,K0161,P003,2022-09-01,4,Berlin,Deutschland,Ja,Nein,Business Boost
V01691,K0082,P002,2024-07-28,1,Berlin,Deutschland,Nein,Nein,UK Launch
V01692,K0192,P006,2021-06-14,8,Berlin,Deutschland,Nein,Nein,Urban Gardening
V01693,K0181,P001,2024-09-15,4,Bayern,Deutschland,Nein,Nein,Printemps Tech
V01694,K0067,P003,2022-01-13,3,Nordholland,Niederlande,Nein,Nein,Spring Cleaning
V01695,K0164,P003,2023-12-25,9,Hamburg,Deutschland,Nein,Nein,AI Everywhere
V01696,K0084,P005,2023-01-31,3,NRW,Deutschland,Nein,Nein,Frühjahr 2025
V01697,K0005,P007,2022-07-21,1,Berlin,Deutschland,Nein,Nein,Urban Gardening
V01698,K0179,P005,2022-08-13,5,Bayern,Deutschland,Nein,Nein,Frühjahr 2025
V01699,K0124,P006,2023-02-05,10,Île-de-France,Frankreich,Nein,Nein,Summer Tech
V01700,K0199,P001,2022-09-26,7,Katalonien,Spanien,Nein,Ja,Winter Deals
V01701,K0060,P003,2024-11-07,9,Île-de-France,Frankreich,Nein,Ja,Smart Home Days
V01702,K0114,P005,2023-01-27,7,Hamburg,Deutschland,Nein,Nein,Frühjahr 2025
V01703,K0073,P001,2023-11-06,10,Lombardei,Italien,Nein,Nein,Printemps Tech
V01704,K0115,P007,2021-08-05,4,London,Großbritannien,Nein,Nein,Urban Gardening
V01705,K0139,P003,2024-04-10,10,Île-de-France,Frankreich,Nein,Nein,AI Everywhere
V01706,K0028,P001,2024-03-08,7,London,Großbritannien,Nein,Nein,Summer Tech
V01707,K0106,P007,2025-02-07,3,London,Großbritannien,Nein,Nein,Smart Home Days
V01708,K0065,P005,2021-04-08,6,Berlin,Deutschland,Nein,Nein,Smart Home Days
V01709,K0168,P005,2022-08-08,9,Nordholland,Niederlande,Ja,Nein,UK Launch
V01710,K0035,P004,2022-07-10,7,Île-de-France,Frankreich,Ja,Nein,Winter Deals
V01711,K0041,P001,2025-06-30,8,Wien,Österreich,Nein,Nein,Urban Gardening
V01712,K0060,P002,2024-01-02,8,Île-de-France,Frankreich,Nein,Ja,UK Launch
V01713,K0016,P005,2021-04-11,7,London,Großbritannien,Nein,Nein,Frühjahr 2025
V01714,K0123,P002,2021-01-09,8,London,Großbritannien,Nein,Nein,Smart Home Days
V01715,K0083,P006,2025-02-23,2,London,Großbritannien,Ja,Nein,Urban Gardening
V01716,K0173,P001,2021-02-12,8,Lombardei,Italien,Ja,Nein,UK Launch
V01717,K0136,P002,2023-04-27,3,Wien,Österreich,Nein,Nein,Spring Cleaning
V01718,K0007,P001,2021-10-02,10,NRW,Deutschland,Nein,Nein,Smart Home Days
V01719,K0026,P001,2021-07-14,6,Berlin,Deutschland,Nein,Ja,Frühjahr 2025
V01720,K0198,P002,2024-05-02,9,Lombardei,Italien,Ja,Nein,UK Launch
V01721,K0131,P002,2023-09-10,3,Île-de-France,Frankreich,Ja,Nein,Summer Tech
V01722,K0132,P004,2022-04-05,8,Lombardei,Italien,Nein,Nein,Printemps Tech
V01723,K0098,P006,2023-01-18,6,Lombardei,Italien,Ja,Nein,AI Everywhere
V01724,K0167,P006,2022-06-18,7,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V01725,K0104,P002,2024-12-18,5,Bayern,Deutschland,Ja,Nein,UK Launch
V01726,K0183,P002,2024-05-20,5,Lombardei,Italien,Ja,Nein,Summer Tech
V01727,K0023,P006,2021-05-17,10,Katalonien,Spanien,Nein,Nein,Urban Gardening
V01728,K0075,P007,2021-05-01,1,Katalonien,Spanien,Nein,Nein,Business Boost
V01729,K0008,P001,2024-09-12,9,Bayern,Deutschland,Nein,Nein,Summer Tech
V01730,K0190,P007,2024-10-24,2,London,Großbritannien,Nein,Nein,UK Launch
V01731,K0023,P006,2023-04-07,6,Katalonien,Spanien,Nein,Nein,Winter Deals
V01732,K0166,P002,2021-12-29,2,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V01733,K0168,P006,2022-01-05,9,Nordholland,Niederlande,Nein,Ja,Winter Deals
V01734,K0066,P001,2023-05-11,2,Nordholland,Niederlande,Nein,Nein,Printemps Tech
V01735,K0119,P003,2021-11-20,1,Katalonien,Spanien,Ja,Nein,Spring Cleaning
V01736,K0092,P007,2021-12-07,2,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V01737,K0160,P005,2023-01-21,4,Wien,Österreich,Nein,Nein,UK Launch
V01738,K0104,P007,2021-03-29,7,Bayern,Deutschland,Nein,Nein,Printemps Tech
V01739,K0050,P004,2021-03-03,7,Hamburg,Deutschland,Nein,Nein,UK Launch
V01740,K0182,P003,2025-06-06,4,Berlin,Deutschland,Nein,Nein,UK Launch
V01741,K0176,P002,2022-02-24,9,Bayern,Deutschland,Nein,Nein,Smart Home Days
V01742,K0050,P007,2022-08-28,3,Hamburg,Deutschland,Nein,Nein,Summer Tech
V01743,K0180,P006,2023-12-15,8,Katalonien,Spanien,Nein,Nein,Frühjahr 2025
V01744,K0185,P007,2022-05-06,7,Hamburg,Deutschland,Nein,Nein,Summer Tech
V01745,K0171,P003,2023-04-27,9,NRW,Deutschland,Nein,Nein,Winter Deals
V01746,K0114,P004,2024-05-23,3,Hamburg,Deutschland,Nein,Nein,Printemps Tech
V01747,K0139,P006,2021-12-28,6,Île-de-France,Frankreich,Nein,Nein,Frühjahr 2025
V01748,K0065,P003,2021-01-25,1,Berlin,Deutschland,Ja,Nein,Frühjahr 2025
V01749,K0104,P007,2021-02-04,6,Bayern,Deutschland,Nein,Nein,Urban Gardening
V01750,K0199,P003,2023-03-31,7,Katalonien,Spanien,Ja,Nein,Smart Home Days
V01751,K0197,P003,2024-02-11,3,London,Großbritannien,Nein,Nein,Business Boost
V01752,K0108,P007,2022-02-01,3,Wien,Österreich,Nein,Nein,Urban Gardening
V01753,K0090,P005,2024-03-12,4,Hamburg,Deutschland,Nein,Nein,Spring Cleaning
V01754,K0164,P007,2025-03-12,1,Hamburg,Deutschland,Nein,Nein,Winter Deals
V01755,K0185,P003,2021-05-14,8,Hamburg,Deutschland,Ja,Nein,Spring Cleaning
V01756,K0036,P005,2024-10-08,10,Île-de-France,Frankreich,Nein,Nein,Frühjahr 2025
V01757,K0086,P007,2025-07-06,3,Katalonien,Spanien,Nein,Nein,Smart Home Days
